transaction_id,transaction_date,customer_id,store_id,product_id,quantity,unit_price,total_amount,promotion,payment_method
T00000919,2023-07-28 08:36:05,C000329,S0012,P00068,2,2.92,5.84,True,insurance
T00000920,2023-06-12 12:58:26,C000232,S0010,P00005,5,14.68,73.4,False,cash
T00000921,2023-02-22 19:51:28,C000016,S0010,P00013,3,1.9,5.7,False,cash
T00000922,2023-04-01 09:03:26,C000032,S0011,P00168,3,17.63,52.89,False,card
T00000923,2023-12-11 08:28:11,C000112,S0013,P00033,1,6.86,6.86,False,cash
T00000924,2023-07-17 00:26:49,C000203,S0018,P00017,2,27.13,54.26,True,card
T00000925,2023-04-20 16:31:45,C000214,S0012,P00072,1,11.88,11.88,False,mobile
T00000926,2023-06-02 06:51:57,C000235,S0002,P00177,4,11.65,46.6,False,mobile
T00000927,2023-07-30 09:33:30,C000334,S0013,P00131,1,7.09,7.09,False,card
T00000928,2023-07-15 16:00:43,C000470,S0007,P00009,1,18.77,18.77,False,card
T00000929,2023-09-12 17:14:34,C000047,S0001,P00199,1,9.72,9.72,False,mobile
T00000930,2023-04-04 17:27:20,C000446,S0018,P00141,4,2.4,9.6,True,insurance
T00000931,2023-08-25 07:42:03,C000158,S0003,P00122,1,12.24,12.24,False,cash
T00000932,2023-06-11 03:13:40,C000454,S0014,P00039,5,4.27,21.35,False,insurance
T00000933,2023-12-09 09:01:58,C000154,S0019,P00109,1,1.4,1.4,False,mobile
T00000934,2023-02-27 11:36:48,C000326,S0004,P00038,1,24.59,24.59,False,insurance
T00000935,2023-02-24 00:45:47,C000444,S0005,P00174,1,4.6,4.6,True,card
T00000936,2023-06-18 01:02:54,C000029,S0016,P00035,1,5.43,5.43,False,insurance
T00000937,2023-07-05 00:58:10,C000406,S0012,P00037,4,1.48,5.92,False,card
T00000938,2023-09-09 11:29:09,C000483,S0016,P00058,2,15.21,30.42,False,card
T00000939,2023-05-28 01:38:40,C000162,S0004,P00033,1,6.64,6.64,False,cash
T00000940,2023-11-29 14:13:20,C000466,S0004,P00157,1,40.12,40.12,False,insurance
T00000941,2023-06-22 14:20:17,C000278,S0005,P00042,1,14.78,14.78,False,card
T00000942,2023-02-17 01:52:58,C000195,S0011,P00101,3,8.66,25.98,False,mobile
T00000943,2023-02-13 09:29:03,C000141,S0003,P00121,1,5.7,5.7,False,cash
T00000944,2023-12-21 07:40:25,C000049,S0012,P00071,1,4.98,4.98,False,mobile
T00000945,2023-02-18 19:27:01,C000470,S0005,P00192,2,10.64,21.28,True,cash
T00000946,2023-12-12 00:25:41,C000041,S0018,P00100,1,11.1,11.1,False,cash
T00000947,2023-04-12 05:16:04,C000429,S0020,P00032,2,13.38,26.76,False,card
T00000948,2023-02-04 00:01:23,C000211,S0008,P00010,1,5.58,5.58,False,card
T00000949,2023-04-21 21:53:58,C000432,S0012,P00073,4,38.14,152.56,False,mobile
T00000950,2023-08-12 18:00:07,C000320,S0015,P00124,1,6.17,6.17,False,cash
T00000951,2023-06-05 18:09:45,C000231,S0016,P00046,3,4.46,13.38,False,card
T00000952,2023-10-13 22:49:50,C000055,S0001,P00053,1,3.05,3.05,False,cash
T00000953,2023-08-11 09:35:14,C000345,S0008,P00186,2,16.38,32.76,False,insurance
T00000954,2023-05-26 21:14:55,C000276,S0012,P00027,1,6.77,6.77,False,card
T00000955,2023-08-20 00:07:12,C000127,S0001,P00187,1,1.45,1.45,False,card
T00000956,2023-12-20 14:41:51,C000433,S0004,P00043,1,13.91,13.91,False,mobile
T00000957,2023-05-30 21:34:48,C000011,S0020,P00196,2,6.66,13.32,False,mobile
T00000958,2023-02-25 20:29:02,C000003,S0020,P00065,1,1.69,1.69,False,mobile
T00000959,2023-05-29 19:07:45,C000325,S0001,P00061,1,7.13,7.13,False,insurance
T00000960,2023-11-02 19:14:39,C000187,S0019,P00105,1,3.95,3.95,False,insurance
T00000961,2023-03-21 05:12:10,C000077,S0004,P00022,2,6.5,13.0,False,mobile
T00000962,2023-12-12 11:42:38,C000099,S0003,P00116,1,6.86,6.86,False,mobile
T00000963,2023-08-03 03:26:36,C000497,S0017,P00032,3,14.79,44.37,False,cash
T00000964,2023-08-07 23:20:41,C000228,S0012,P00162,2,2.95,5.9,False,card
T00000965,2023-04-26 09:40:10,C000314,S0013,P00118,2,6.19,12.38,False,cash
T00000966,2023-12-02 01:06:48,C000054,S0002,P00120,1,4.12,4.12,False,insurance
T00000967,2023-01-14 03:01:07,C000410,S0020,P00150,4,19.44,77.76,False,card
T00000968,2023-04-19 17:11:33,C000015,S0010,P00124,1,6.66,6.66,False,insurance
T00000969,2023-06-02 07:08:34,C000028,S0012,P00098,1,6.54,6.54,False,card
T00000970,2023-06-23 17:28:41,C000053,S0019,P00072,2,11.34,22.68,False,mobile
T00000971,2023-06-22 14:01:23,C000372,S0011,P00104,1,20.59,20.59,False,insurance
T00000972,2023-02-23 20:16:04,C000028,S0006,P00175,1,9.78,9.78,False,insurance
T00000973,2023-03-24 02:46:45,C000126,S0019,P00073,1,39.57,39.57,False,mobile
T00000974,2023-02-04 16:02:06,C000162,S0014,P00072,3,10.56,31.68,False,insurance
T00000975,2023-07-28 08:59:33,C000142,S0013,P00126,3,6.36,19.08,False,cash
T00000976,2023-05-08 17:11:20,C000002,S0014,P00199,1,10.01,10.01,False,cash
T00000977,2023-07-25 22:35:00,C000171,S0001,P00043,5,14.78,73.9,False,cash
T00000978,2023-08-03 15:44:41,C000112,S0009,P00015,1,9.63,9.63,False,insurance
T00000979,2023-09-13 12:41:28,C000427,S0011,P00184,2,4.1,8.2,True,cash
T00000980,2023-07-19 02:54:09,C000460,S0006,P00104,1,19.93,19.93,False,cash
T00000981,2023-08-24 20:28:41,C000450,S0016,P00066,1,6.3,6.3,False,insurance
T00000982,2023-08-02 17:20:36,C000016,S0011,P00068,1,4.02,4.02,False,insurance
T00000983,2023-08-26 11:39:19,C000021,S0013,P00037,1,1.39,1.39,False,cash
T00000984,2023-08-13 11:00:05,C000281,S0005,P00083,1,15.62,15.62,True,cash
T00000985,2023-04-26 02:26:48,C000001,S0019,P00058,1,13.28,13.28,True,mobile
T00000986,2023-03-31 15:32:27,C000348,S0010,P00128,2,4.33,8.66,True,card
T00000987,2023-10-14 15:00:29,C000494,S0007,P00124,1,4.41,4.41,True,card
T00000988,2023-05-05 17:50:40,C000337,S0008,P00155,2,2.73,5.46,False,mobile
T00000989,2023-07-19 21:19:31,C000170,S0007,P00147,1,7.19,7.19,False,mobile
T00000990,2023-03-13 16:45:24,C000270,S0003,P00077,4,7.17,28.68,False,cash
T00000991,2023-06-07 00:52:10,C000263,S0013,P00107,4,0.63,2.52,False,insurance
T00000992,2023-07-12 19:08:31,C000413,S0006,P00158,1,6.22,6.22,False,card
T00000993,2023-08-16 20:50:42,C000291,S0003,P00172,5,7.8,39.0,False,card
T00000994,2023-07-11 14:25:36,C000221,S0003,P00185,1,16.15,16.15,False,cash
T00000995,2023-05-12 06:42:09,C000009,S0017,P00008,1,32.13,32.13,False,cash
T00000996,2023-12-17 02:02:03,C000078,S0014,P00110,5,7.23,36.15,True,insurance
T00000997,2023-07-06 15:17:24,C000343,S0015,P00133,2,8.26,16.52,False,cash
T00000998,2023-10-22 05:18:45,C000317,S0019,P00117,1,13.55,13.55,False,card
T00000999,2023-09-26 03:51:39,C000480,S0002,P00021,1,6.66,6.66,True,mobile
T00001000,2023-07-23 05:27:33,C000302,S0019,P00029,1,10.15,10.15,False,cash
T00001001,2023-11-19 15:36:57,C000203,S0013,P00048,1,16.4,16.4,False,cash
T00001002,2023-02-16 16:32:54,C000414,S0018,P00200,1,8.21,8.21,False,insurance
T00001003,2023-12-02 06:21:21,C000439,S0015,P00190,4,6.91,27.64,False,cash
T00001004,2023-11-06 11:34:29,C000303,S0007,P00059,1,4.24,4.24,False,mobile
T00001005,2023-07-03 07:44:14,C000052,S0017,P00077,1,7.09,7.09,False,cash
T00001006,2023-09-24 22:54:44,C000219,S0002,P00042,1,16.28,16.28,False,mobile
T00001007,2023-07-09 09:07:24,C000026,S0019,P00106,1,4.22,4.22,True,card
T00001008,2023-04-08 19:55:35,C000059,S0008,P00174,1,5.69,5.69,False,insurance
T00001009,2023-10-19 03:40:05,C000452,S0005,P00157,1,39.45,39.45,False,mobile
T00001010,2023-03-31 12:22:24,C000161,S0016,P00017,1,35.27,35.27,False,card
T00001011,2023-04-25 11:02:28,C000417,S0016,P00097,1,7.74,7.74,False,insurance
T00001012,2023-07-09 00:31:53,C000222,S0017,P00099,1,28.19,28.19,False,mobile
T00001013,2023-11-01 19:22:21,C000408,S0016,P00071,2,6.29,12.58,False,card
T00001014,2023-05-20 17:58:42,C000389,S0015,P00070,1,2.41,2.41,False,cash
T00001015,2023-06-29 20:49:17,C000292,S0018,P00092,1,11.98,11.98,False,mobile
T00001016,2023-01-16 03:59:17,C000290,S0010,P00016,5,5.59,27.95,True,card
T00001017,2023-02-12 04:07:27,C000111,S0010,P00059,1,4.46,4.46,False,mobile
T00001018,2023-01-21 08:45:20,C000081,S0011,P00064,1,8.29,8.29,False,insurance
T00001019,2023-01-27 05:30:31,C000427,S0015,P00131,2,7.82,15.64,False,mobile
T00001020,2023-11-03 11:39:10,C000293,S0014,P00037,1,1.16,1.16,True,insurance
T00001021,2023-10-27 03:59:56,C000415,S0004,P00097,1,7.47,7.47,False,mobile
T00001022,2023-01-21 05:26:28,C000170,S0020,P00099,4,28.07,112.28,False,insurance
T00001023,2023-01-29 06:18:21,C000324,S0007,P00046,2,4.87,9.74,False,insurance
T00001024,2023-04-13 03:25:17,C000057,S0011,P00107,1,0.5,0.5,True,card
T00001025,2023-07-25 18:25:05,C000446,S0005,P00021,3,7.72,23.16,False,cash
T00001026,2023-05-02 14:57:36,C000044,S0012,P00061,1,7.12,7.12,False,insurance
T00001027,2023-06-27 11:19:30,C000207,S0006,P00178,1,4.35,4.35,False,card
T00001028,2023-03-04 23:16:46,C000487,S0016,P00137,3,7.8,23.4,False,mobile
T00001029,2023-09-24 00:04:37,C000236,S0017,P00001,1,8.43,8.43,False,cash
T00001030,2023-04-25 06:10:21,C000217,S0002,P00046,3,3.82,11.46,True,insurance
T00001031,2023-01-25 05:18:02,C000206,S0018,P00133,10,8.19,81.9,False,mobile
T00001032,2023-09-28 08:09:44,C000398,S0012,P00086,1,1.36,1.36,True,card
T00001033,2023-11-25 14:45:34,C000132,S0018,P00094,1,9.66,9.66,False,insurance
T00001034,2023-01-06 08:16:09,C000278,S0011,P00160,1,3.35,3.35,True,mobile
T00001035,2023-06-08 22:46:33,C000371,S0019,P00129,3,24.29,72.87,False,mobile
T00001036,2023-10-29 02:11:14,C000194,S0016,P00048,2,15.75,31.5,False,cash
T00001037,2023-09-15 01:03:21,C000030,S0011,P00124,5,6.16,30.8,False,insurance
T00001038,2023-11-08 18:48:13,C000350,S0017,P00167,3,8.9,26.7,False,card
T00001039,2023-06-01 03:16:29,C000284,S0013,P00167,3,8.47,25.41,False,card
T00001040,2023-05-16 12:04:37,C000115,S0010,P00195,1,7.23,7.23,False,card
T00001041,2023-09-16 03:21:40,C000299,S0003,P00083,4,14.65,58.6,True,mobile
T00001042,2023-02-25 21:57:44,C000419,S0019,P00076,4,3.52,14.08,False,cash
T00001043,2023-03-29 03:35:04,C000390,S0016,P00064,1,7.76,7.76,False,mobile
T00001044,2023-08-07 16:56:31,C000169,S0004,P00113,1,5.07,5.07,False,insurance
T00001045,2023-09-01 07:37:11,C000366,S0017,P00057,1,15.38,15.38,False,mobile
T00001046,2023-02-13 13:27:34,C000007,S0011,P00129,1,26.16,26.16,False,card
T00001047,2023-07-05 00:35:52,C000308,S0012,P00119,2,6.92,13.84,False,insurance
T00001048,2023-05-13 19:56:08,C000181,S0012,P00015,2,11.81,23.62,False,card
T00001049,2023-07-02 15:14:26,C000292,S0012,P00041,1,19.1,19.1,False,card
T00001050,2023-12-15 20:50:15,C000268,S0004,P00092,10,11.97,119.7,False,insurance
T00001051,2023-01-28 21:16:09,C000196,S0015,P00043,2,15.02,30.04,False,insurance
T00001052,2023-12-29 08:22:40,C000494,S0019,P00037,1,1.35,1.35,False,mobile
T00001053,2023-06-13 15:31:10,C000142,S0011,P00081,1,9.23,9.23,False,insurance
T00001054,2023-10-09 01:06:30,C000010,S0012,P00048,1,17.61,17.61,False,card
T00001055,2023-06-04 12:10:31,C000450,S0018,P00075,1,7.68,7.68,False,card
T00001056,2023-04-24 04:33:35,C000116,S0019,P00162,1,2.8,2.8,False,card
T00001057,2023-10-08 11:57:34,C000283,S0002,P00083,1,17.97,17.97,False,mobile
T00001058,2023-09-08 07:26:31,C000288,S0016,P00030,1,14.74,14.74,False,insurance
T00001059,2023-02-22 10:29:26,C000168,S0010,P00020,2,3.23,6.46,False,card
T00001060,2023-09-14 18:25:48,C000253,S0002,P00170,1,23.43,23.43,False,mobile
T00001061,2023-10-02 02:53:03,C000160,S0013,P00196,1,7.25,7.25,False,insurance
T00001062,2023-05-22 04:11:06,C000083,S0016,P00014,1,3.52,3.52,False,card
T00001063,2023-12-03 22:28:28,C000180,S0017,P00095,1,3.3,3.3,False,card
T00001064,2023-08-22 06:48:11,C000425,S0002,P00179,3,2.13,6.39,False,cash
T00001065,2023-05-02 10:34:39,C000491,S0005,P00057,1,14.45,14.45,False,insurance
T00001066,2023-01-04 21:43:00,C000164,S0012,P00189,1,7.6,7.6,False,card
T00001067,2023-09-03 16:27:15,C000331,S0014,P00072,4,12.17,48.68,False,mobile
T00001068,2023-03-18 02:19:39,C000290,S0017,P00077,1,6.61,6.61,False,cash
T00001069,2023-10-03 09:00:56,C000218,S0003,P00088,2,4.47,8.94,False,insurance
T00001070,2023-07-11 03:10:17,C000404,S0001,P00069,1,6.3,6.3,False,card
T00001071,2023-06-19 21:19:25,C000287,S0014,P00045,2,4.43,8.86,False,card
T00001072,2023-03-01 14:31:53,C000307,S0018,P00147,3,6.89,20.67,False,card
T00001073,2023-09-16 23:42:37,C000130,S0010,P00187,1,1.46,1.46,False,insurance
T00001074,2023-03-02 09:21:44,C000179,S0018,P00189,2,7.37,14.74,True,insurance
T00001075,2023-06-02 01:29:47,C000265,S0011,P00086,2,1.95,3.9,False,insurance
T00001076,2023-11-01 09:57:16,C000165,S0005,P00002,1,3.67,3.67,False,mobile
T00001077,2023-12-02 00:18:58,C000286,S0020,P00153,1,3.28,3.28,False,cash
T00001078,2023-12-27 01:03:58,C000482,S0003,P00073,3,29.41,88.23,True,mobile
T00001079,2023-12-15 17:11:34,C000165,S0008,P00070,5,2.47,12.35,False,cash
T00001080,2023-07-22 08:56:56,C000130,S0018,P00157,1,39.99,39.99,False,insurance
T00001081,2023-03-14 23:23:53,C000440,S0011,P00161,10,10.93,109.3,False,mobile
T00001082,2023-11-02 10:06:48,C000445,S0010,P00089,1,3.04,3.04,False,insurance
T00001083,2023-10-19 19:02:40,C000087,S0004,P00097,1,5.64,5.64,True,mobile
T00001084,2023-12-27 11:27:01,C000500,S0014,P00200,1,7.14,7.14,False,card
T00001085,2023-08-25 22:40:51,C000384,S0011,P00003,1,5.19,5.19,False,insurance
T00001086,2023-02-21 12:58:54,C000029,S0017,P00048,1,16.29,16.29,False,card
T00001087,2023-07-03 01:21:13,C000406,S0003,P00106,1,5.83,5.83,False,cash
T00001088,2023-06-13 03:52:25,C000161,S0002,P00133,3,8.56,25.68,False,mobile
T00001089,2023-11-03 19:59:14,C000148,S0001,P00059,1,4.35,4.35,False,cash
T00001090,2023-05-23 21:30:55,C000059,S0016,P00053,2,2.49,4.98,True,mobile
T00001091,2023-04-30 14:35:09,C000133,S0007,P00109,1,1.33,1.33,False,insurance
T00001092,2023-01-30 03:18:38,C000081,S0005,P00027,1,6.69,6.69,False,insurance
T00001093,2023-11-01 02:32:55,C000102,S0019,P00111,1,6.38,6.38,False,cash
T00001094,2023-10-02 22:33:52,C000002,S0020,P00076,1,3.68,3.68,False,insurance
T00001095,2023-01-16 00:09:54,C000070,S0019,P00041,1,20.35,20.35,False,mobile
T00001096,2023-06-07 21:29:37,C000040,S0002,P00032,1,10.07,10.07,True,cash
T00001097,2023-06-24 14:49:03,C000267,S0006,P00071,5,5.81,29.05,False,cash
T00001098,2023-06-20 20:02:24,C000430,S0011,P00151,5,53.12,265.6,False,card
T00001099,2023-12-01 11:47:00,C000121,S0003,P00107,4,0.67,2.68,False,card
T00001100,2023-02-24 20:16:44,C000278,S0019,P00004,1,4.77,4.77,False,card
T00001101,2023-04-22 12:13:32,C000032,S0001,P00071,1,5.48,5.48,False,insurance
T00001102,2023-03-07 20:34:31,C000147,S0007,P00129,3,23.88,71.64,False,card
T00001103,2023-03-30 20:19:22,C000199,S0017,P00128,1,5.15,5.15,False,card
T00001104,2023-11-27 04:27:26,C000258,S0013,P00048,1,15.48,15.48,False,insurance
T00001105,2023-12-09 10:08:55,C000233,S0019,P00031,1,2.41,2.41,False,card
T00001106,2023-01-17 06:03:16,C000013,S0006,P00127,3,28.7,86.1,False,insurance
T00001107,2023-08-19 01:57:16,C000309,S0001,P00069,1,6.28,6.28,False,card
T00001108,2023-03-26 18:11:51,C000057,S0016,P00196,2,7.7,15.4,False,cash
T00001109,2023-03-12 02:12:48,C000366,S0003,P00175,1,10.3,10.3,False,card
T00001110,2023-04-17 07:25:49,C000117,S0001,P00075,1,6.42,6.42,False,card
T00001111,2023-03-12 18:09:54,C000339,S0010,P00022,2,5.96,11.92,False,mobile
T00001112,2023-06-28 10:21:57,C000458,S0001,P00178,1,4.27,4.27,False,insurance
T00001113,2023-12-29 09:39:17,C000368,S0004,P00127,2,30.02,60.04,False,mobile
T00001114,2023-08-02 11:11:06,C000489,S0020,P00046,1,4.74,4.74,False,insurance
T00001115,2023-09-21 06:15:07,C000472,S0013,P00176,1,19.63,19.63,False,mobile
T00001116,2023-06-29 13:22:52,C000486,S0016,P00166,1,4.85,4.85,False,insurance
T00001117,2023-01-06 01:29:38,C000163,S0013,P00173,1,19.4,19.4,False,mobile
T00001118,2023-01-31 14:49:53,C000267,S0020,P00012,1,10.14,10.14,False,cash
T00001119,2023-04-08 20:52:15,C000420,S0010,P00100,1,12.51,12.51,False,mobile
T00001120,2023-03-30 16:40:44,C000227,S0009,P00019,1,2.59,2.59,True,cash
T00001121,2023-11-02 23:18:08,C000478,S0005,P00138,1,1.28,1.28,False,card
T00001122,2023-11-04 01:35:18,C000009,S0002,P00120,3,4.15,12.45,False,insurance
T00001123,2023-11-07 21:36:16,C000405,S0013,P00200,1,7.78,7.78,False,insurance
T00001124,2023-08-21 01:58:30,C000452,S0001,P00030,4,14.9,59.6,False,insurance
T00001125,2023-07-22 10:43:43,C000377,S0010,P00015,3,10.33,30.99,False,card
T00001126,2023-08-25 06:57:58,C000468,S0007,P00103,2,10.86,21.72,False,insurance
T00001127,2023-05-29 01:51:54,C000154,S0018,P00107,1,0.68,0.68,False,card
T00001128,2023-09-01 22:53:44,C000217,S0003,P00057,1,14.36,14.36,False,insurance
T00001129,2023-10-17 04:15:07,C000214,S0008,P00030,5,12.84,64.2,False,mobile
T00001130,2023-10-05 16:43:15,C000270,S0007,P00102,3,1.73,5.19,False,insurance
T00001131,2023-08-12 10:25:18,C000166,S0016,P00082,1,5.92,5.92,True,insurance
T00001132,2023-01-22 03:38:08,C000053,S0013,P00200,1,8.31,8.31,False,insurance
T00001133,2023-09-21 21:09:30,C000315,S0008,P00194,10,3.14,31.4,False,insurance
T00001134,2023-05-14 10:41:27,C000250,S0007,P00097,1,7.9,7.9,False,cash
T00001135,2023-09-28 16:40:39,C000493,S0008,P00121,3,5.68,17.04,False,card
T00001136,2023-07-16 09:18:42,C000328,S0013,P00115,4,2.81,11.24,False,mobile
T00001137,2023-11-17 18:02:21,C000355,S0010,P00084,1,9.43,9.43,False,mobile
T00001138,2023-05-04 04:45:21,C000086,S0014,P00134,1,3.66,3.66,False,insurance
T00001139,2023-12-06 00:39:36,C000341,S0018,P00077,1,7.71,7.71,False,insurance
T00001140,2023-11-04 09:22:03,C000256,S0010,P00018,2,3.93,7.86,False,cash
T00001141,2023-05-01 12:33:03,C000031,S0008,P00136,2,4.23,8.46,False,mobile
T00001142,2023-06-25 15:45:12,C000040,S0011,P00146,1,8.37,8.37,False,mobile
T00001143,2023-07-13 09:51:23,C000390,S0019,P00008,1,39.72,39.72,False,cash
T00001144,2023-09-08 20:28:38,C000331,S0010,P00004,3,4.89,14.67,False,insurance
T00001145,2023-11-07 03:12:28,C000151,S0013,P00072,1,11.44,11.44,False,insurance
T00001146,2023-05-15 15:09:54,C000031,S0018,P00092,1,8.69,8.69,True,mobile
T00001147,2023-07-03 17:51:30,C000454,S0006,P00036,2,27.68,55.36,False,cash
T00001148,2023-06-06 20:02:04,C000311,S0010,P00046,1,4.78,4.78,False,mobile
T00001149,2023-11-28 01:50:55,C000274,S0018,P00166,1,4.52,4.52,False,cash
T00001150,2023-04-22 00:18:37,C000170,S0003,P00181,1,8.33,8.33,False,cash
T00001151,2023-08-02 17:06:53,C000481,S0012,P00200,2,7.05,14.1,False,card
T00001152,2023-02-13 17:46:17,C000409,S0019,P00147,1,7.84,7.84,False,mobile
T00001153,2023-11-06 11:59:47,C000343,S0020,P00019,4,3.03,12.12,False,insurance
T00001154,2023-05-20 20:31:41,C000145,S0015,P00177,4,12.71,50.84,False,card
T00001155,2023-05-04 23:24:04,C000210,S0014,P00036,5,28.66,143.3,False,card
T00001156,2023-08-01 04:21:53,C000274,S0014,P00136,1,4.4,4.4,False,mobile
T00001157,2023-07-01 13:39:54,C000056,S0014,P00039,3,4.24,12.72,False,card
T00001158,2023-11-05 15:55:16,C000476,S0002,P00097,3,8.02,24.06,False,mobile
T00001159,2023-07-13 10:24:25,C000217,S0012,P00060,5,9.49,47.45,False,mobile
T00001160,2023-07-08 04:27:56,C000494,S0014,P00003,2,5.72,11.44,False,cash
T00001161,2023-02-08 05:06:10,C000225,S0017,P00125,4,3.97,15.88,True,cash
T00001162,2023-01-08 23:39:05,C000144,S0004,P00052,1,3.24,3.24,False,card
T00001163,2023-05-26 01:45:17,C000439,S0018,P00071,1,5.78,5.78,False,card
T00001164,2023-12-30 08:19:41,C000489,S0017,P00058,1,14.84,14.84,False,mobile
T00001165,2023-11-30 21:51:43,C000301,S0020,P00140,1,11.13,11.13,False,insurance
T00001166,2023-08-17 22:46:00,C000499,S0011,P00086,2,1.94,3.88,False,mobile
T00001167,2023-08-18 14:57:02,C000166,S0014,P00024,1,5.48,5.48,False,insurance
T00001168,2023-05-23 12:10:34,C000008,S0015,P00194,1,2.99,2.99,False,cash
T00001169,2023-03-06 14:41:51,C000159,S0020,P00078,1,5.95,5.95,False,mobile
T00001170,2023-01-04 02:39:51,C000208,S0011,P00176,1,18.43,18.43,False,mobile
T00001171,2023-05-04 08:14:34,C000454,S0001,P00125,1,4.26,4.26,False,insurance
T00001172,2023-04-26 04:39:56,C000275,S0013,P00101,1,9.14,9.14,False,cash
T00001173,2023-03-11 17:50:38,C000093,S0003,P00100,2,11.85,23.7,False,cash
T00001174,2023-04-05 08:04:59,C000169,S0014,P00154,4,22.03,88.12,False,insurance
T00001175,2023-01-10 00:51:17,C000498,S0006,P00050,1,16.27,16.27,False,mobile
T00001176,2023-08-10 07:08:25,C000187,S0019,P00139,1,3.57,3.57,False,insurance
T00001177,2023-12-04 14:17:41,C000473,S0015,P00069,1,5.74,5.74,False,insurance
T00001178,2023-09-09 10:49:43,C000234,S0012,P00122,5,13.71,68.55,False,insurance
T00001179,2023-06-13 03:32:21,C000422,S0004,P00152,1,2.55,2.55,False,mobile
T00001180,2023-06-02 23:27:46,C000139,S0008,P00089,1,3.27,3.27,False,card
T00001181,2023-04-22 22:37:35,C000361,S0004,P00091,1,2.89,2.89,False,insurance
T00001182,2023-02-21 20:03:34,C000025,S0014,P00007,1,12.01,12.01,False,cash
T00001183,2023-08-06 20:17:48,C000424,S0014,P00200,10,6.62,66.2,True,cash
T00001184,2023-07-26 05:09:13,C000098,S0016,P00119,2,5.08,10.16,True,insurance
T00001185,2023-01-03 15:53:56,C000287,S0019,P00155,3,3.05,9.15,False,insurance
T00001186,2023-04-12 04:48:04,C000274,S0015,P00001,1,9.7,9.7,False,card
T00001187,2023-03-03 23:34:52,C000038,S0019,P00147,1,7.21,7.21,False,mobile
T00001188,2023-09-13 21:42:01,C000213,S0015,P00144,2,16.57,33.14,False,mobile
T00001189,2023-07-11 09:37:02,C000416,S0008,P00140,1,9.76,9.76,True,mobile
T00001190,2023-08-19 16:36:46,C000488,S0013,P00037,4,1.13,4.52,True,cash
T00001191,2023-09-17 16:58:32,C000204,S0009,P00125,1,4.72,4.72,False,mobile
T00001192,2023-12-24 09:03:25,C000480,S0004,P00104,1,20.44,20.44,False,card
T00001193,2023-10-20 04:56:05,C000203,S0017,P00121,1,5.49,5.49,False,cash
T00001194,2023-08-14 19:26:42,C000439,S0017,P00123,1,1.54,1.54,False,cash
T00001195,2023-11-16 23:07:57,C000076,S0018,P00162,2,2.92,5.84,False,cash
T00001196,2023-06-23 19:29:29,C000457,S0001,P00083,1,14.4,14.4,True,insurance
T00001197,2023-12-25 10:55:16,C000426,S0009,P00070,2,1.87,3.74,True,cash
T00001198,2023-10-05 03:52:30,C000346,S0010,P00037,3,1.47,4.41,False,insurance
T00001199,2023-08-25 22:07:01,C000353,S0017,P00177,1,11.57,11.57,False,insurance
T00001200,2023-11-25 19:28:21,C000141,S0018,P00105,3,3.57,10.71,True,cash
